time,field.airspeed,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.fluid_pressure,field.temperature,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist,field.commanded.pitch,field.measured.pitch,field.commanded.roll,field.measured.roll,field.commanded.yaw,field.measured.yaw,fault_state
2018-07-18 20:01:47.480,11.3116512299,0.3255,-0.074,-0.0685,-1.14737805,-0.152003075,8.919148175,-190500.0,-28000.0,-465000.0,97182.72705,49.83,15.67999935,145.5124817,-3.632571697,144.0,-2.129999876,-7.542778492,12.05999947,1.708837509,-171.0,-173.5498352,1.0
2018-07-18 20:01:47.520,11.3116512299,0.398,-0.07,-0.063,-1.18660465,-0.16671305,9.2967042,-191000.0,-30000.0,-464000.0,97185.69946,49.83,15.67999935,145.5124817,-3.632571697,144.0,-2.119999886,-7.542778492,12.06999969,1.708837509,-171.0,-173.5498352,1.0
2018-07-18 20:01:47.560,11.3116512299,0.38875,-0.07575,-0.05075,-1.171894675,-0.1446480875,9.60071035,-191250.0,-38000.0,-462250.0,97185.7910125,49.83,15.90999985,137.7368011,-4.063784122,145.0,-1.829999924,-7.542778492,13.88999939,1.708837509,-170.0,-173.5498352,1.0
2018-07-18 20:01:47.600,11.3116512299,0.3795,-0.0815,-0.0385,-1.1571847000000002,-0.122583125,9.9047165,-191500.0,-46000.0,-460500.0,97185.882565,49.83,16.029999735,131.60438535,-3.8810089825,146.0,-1.6249999405,-7.542778492,13.86499977,1.708837509,-169.5,-173.5498352,1.0
2018-07-18 20:01:47.640,11.3116512299,0.3702499999999999,-0.08725,-0.0262499999999999,-1.142474725,-0.1005181625,10.20872265,-191750.0,-54000.0,-458750.0,97185.9741175,49.83,16.14999962,125.4719696,-3.698233843,147.0,-1.419999957,-7.542778492,13.84000015,1.708837509,-169.0,-173.5498352,1.0
2018-07-18 20:01:47.680,11.3116512299,0.361,-0.093,-0.014,-1.12776475,-0.0784532,10.5127288,-192000.0,-62000.0,-457000.0,97186.06567,49.83,16.14999962,125.4719696,-3.698233843,147.0,-1.409999967,-7.542778492,13.84000015,1.708837509,-169.0,-173.5498352,1.0
2018-07-18 20:01:47.720,11.3116512299,0.307,-0.113,-0.009,-1.06892485,-0.0392266,10.79712165,-192000.0,-62000.0,-457000.0,97190.26489,49.83,16.14999962,125.4719696,-3.698233843,147.0,-1.409999967,-7.542778492,13.84999943,1.708837509,-169.0,-173.5498352,1.0
2018-07-18 20:01:47.760,11.3116512299,0.2863333333333333,-0.1023333333333333,-0.011,-1.0558493166666667,0.0457643666666666,10.627139716666669,-192000.0,-68333.33333333333,-455000.0,97190.94645,49.83,16.37999916,111.2694702,-3.346191883,149.0,-1.029999971,-6.150902748,13.63000011,9.335830688,-169.0,-172.1043396,1.0
2018-07-18 20:01:47.800,11.3116512299,0.2656666666666666,-0.0916666666666666,-0.013,-1.0427737833333333,0.1307553333333333,10.457157783333331,-192000.0,-74666.66666666667,-453000.0,97191.62801,49.83,16.37999916,111.2694702,-3.346191883,149.0,-1.024999976,-6.150902748,13.63000011,9.335830688,-169.0,-172.1043396,1.0
2018-07-18 20:01:47.840,11.3116512299,0.245,-0.081,-0.015,-1.02969825,0.2157463,10.28717585,-192000.0,-81000.0,-451000.0,97192.30957,49.83,16.37999916,111.2694702,-3.346191883,149.0,-1.019999981,-6.150902748,13.63000011,9.335830688,-169.0,-172.1043396,1.0
2018-07-18 20:01:47.880,11.3116512299,0.236,-0.0986666666666666,-0.022,-1.01008495,0.16671305,10.574837583333334,-194333.3333333333,-89000.0,-448333.3333333333,97193.03589,49.83,16.6099987,93.0287323,-6.837783337,150.0,-0.589999974,-6.150902748,22.53999901,9.335830688,-162.0,-172.1043396,1.0
2018-07-18 20:01:47.920,11.3116512299,0.227,-0.1163333333333333,-0.0289999999999999,-0.99047165,0.1176798,10.862499316666666,-196666.66666666663,-97000.0,-445666.6666666667,97193.76221,49.83,16.6099987,93.0287323,-6.837783337,150.0,-0.589999974,-6.150902748,22.54999924,9.335830688,-162.0,-172.1043396,1.0
2018-07-18 20:01:47.960,11.3116512299,0.218,-0.134,-0.036,-0.97085835,0.06864655,11.15016105,-199000.0,-105000.0,-443000.0,97194.48853,49.83,16.82999992,75.82521057,-6.215319633,152.0,-0.089999996,-6.150902748,22.47999954,9.335830688,-162.0,-172.1043396,1.0
2018-07-18 20:01:48.000,11.3116512299,0.2503333333333333,-0.1223333333333333,-0.0466666666666666,-0.9381695166666668,0.1699819333333333,10.918070333333333,-199333.3333333333,-108000.0,-441333.3333333333,97195.39795333332,49.83,16.92999935,73.57668686,-6.3218827245,153.0,0.099999998,-6.150902748,23.184999465,9.335830688,-161.0,-172.1043396,1.0
2018-07-18 20:01:48.040,11.3116512299,0.2826666666666667,-0.1106666666666666,-0.0573333333333333,-0.9054806833333332,0.2713173166666666,10.685979616666668,-199666.66666666663,-111000.0,-439666.6666666667,97196.30737666666,49.83,17.02999878,71.32816315,-6.428445816,154.0,0.289999992,-6.150902748,23.88999939,9.335830688,-160.0,-172.1043396,1.0
2018-07-18 20:01:48.080,11.3116512299,0.315,-0.099,-0.068,-0.87279185,0.3726527,10.4538889,-200000.0,-114000.0,-438000.0,97197.2168,49.83,17.02999878,71.32816315,-6.428445816,154.0,0.299999982,-6.150902748,23.89999962,9.335830688,-160.0,-172.1043396,1.0
2018-07-18 20:01:48.120,11.3116512299,0.344,-0.088,-0.091,-0.93163175,0.53936575,9.62032365,-200000.0,-114000.0,-438000.0,97201.59912,49.83,17.02999878,71.32816315,-6.428445816,154.0,0.310000002,-6.150902748,23.89999962,9.335830688,-160.0,-172.1043396,1.0
2018-07-18 20:01:48.160,11.3116512299,0.3319999999999999,-0.095,-0.1053333333333333,-0.980665,0.4347614833333333,9.858952133333332,-201333.3333333333,-123666.66666666669,-433333.3333333333,97201.59912,49.83,17.124999045,66.32385253999999,-6.1163134575,154.5,0.517499983,-6.150902748,23.802499295,9.335830688,-159.5,-172.1043396,1.0
2018-07-18 20:01:48.200,11.3116512299,0.32,-0.102,-0.1196666666666666,-1.02969825,0.3301572166666666,10.097580616666669,-202666.66666666663,-133333.33333333334,-428666.6666666667,97201.59912,49.83,17.21999931,61.31954193,-5.804181099,155.0,0.724999964,-6.150902748,23.70499897,9.335830688,-159.0,-172.1043396,1.0
2018-07-18 20:01:48.240,11.3116512299,0.308,-0.109,-0.134,-1.0787315,0.22555295,10.3362091,-204000.0,-143000.0,-424000.0,97201.59912,49.83,17.319999695,56.984710695,-7.093597411999999,156.0,0.917499989,-5.0880091190000005,26.627499105,13.193591119,-156.5,-170.9799576,1.0
2018-07-18 20:01:48.280,11.3116512299,0.3025,-0.1075,-0.1505,-1.064021525,0.2941995,10.13026945,-204000.0,-143000.0,-424000.0,97201.119995,49.83,17.42000008,52.64987946,-8.383013725,157.0,1.110000014,-4.02511549,29.54999924,17.05135155,-154.0,-169.8555756,1.0
2018-07-18 20:01:48.320,11.3116512299,0.297,-0.106,-0.167,-1.04931155,0.36284605,9.9243298,-204000.0,-143000.0,-424000.0,97200.64087,49.83,17.42000008,52.64987946,-8.383013725,157.0,1.120000005,-4.02511549,29.54999924,17.05135155,-154.0,-169.8555756,1.0
2018-07-18 20:01:48.360,11.3116512299,0.293,-0.0999999999999999,-0.179,-1.0362360166666666,0.4314925999999999,9.751078983333334,-204333.3333333333,-148000.0,-422000.0,97201.95516,49.83,17.61999893,42.44747162,-7.56579113,159.0,1.529999971,-4.02511549,29.26000023,17.05135155,-153.0,-169.8555756,1.0
2018-07-18 20:01:48.400,11.3116512299,0.289,-0.094,-0.191,-1.0231604833333334,0.50013915,9.577828166666666,-204666.66666666663,-153000.0,-420000.0,97203.26945,49.83,17.61999893,42.44747162,-7.56579113,159.0,1.539999962,-4.02511549,29.26000023,17.05135155,-153.0,-169.8555756,1.0
2018-07-18 20:01:48.440,11.3116512299,0.285,-0.088,-0.203,-1.01008495,0.5687857,9.40457735,-205000.0,-158000.0,-418000.0,97204.58374,49.83,17.71999931,40.504932405000005,-7.1747090815,159.5,1.7549999355,-4.02511549,29.0824999825,17.05135155,-152.5,-169.8555756,1.0
2018-07-18 20:01:48.480,11.3116512299,0.1164999999999999,-0.12,-0.208,-0.9218251,0.4903324999999999,10.16949605,-205000.0,-165000.0,-414500.0,97206.344605,49.83,17.81999969,38.56239319,-6.783627033,160.0,1.969999909,-4.02511549,28.904999735,17.05135155,-152.0,-169.8555756,1.0
2018-07-18 20:01:48.520,11.3116512299,-0.052,-0.152,-0.213,-0.83356525,0.4118793,10.93441475,-205000.0,-172000.0,-411000.0,97208.10547,49.83,17.91499996,35.637760165,-7.5922615525,161.0,2.1749998925,-3.792282462,30.6874985725,18.64743805,-150.0,-168.42926025,1.0
2018-07-18 20:01:48.560,11.3116512299,-0.0546666666666666,-0.151,-0.2183333333333333,-0.8074141833333334,0.28439285,11.30706745,-204000.0,-176000.0,-409000.0,97209.87752333331,49.83,18.01000023,32.71312714,-8.400896072,162.0,2.379999876,-3.559449434,32.46999741,20.24352455,-148.0,-167.0029449,1.0
2018-07-18 20:01:48.600,11.3116512299,-0.0573333333333333,-0.15,-0.2236666666666666,-0.7812631166666667,0.1569064,11.67972015,-203000.0,-180000.0,-407000.0,97211.64957666666,49.83,18.01000023,32.71312714,-8.400896072,162.0,2.379999876,-3.559449434,32.46999741,20.24352455,-148.0,-167.0029449,1.0
2018-07-18 20:01:48.640,11.3116512299,-0.06,-0.149,-0.229,-0.75511205,0.02941995,12.05237285,-202000.0,-184000.0,-405000.0,97213.42163,49.83,18.073333106666663,34.96163686333333,-8.102840105333334,162.66666666666666,2.47999986,-3.559449434,32.31666438,20.24352455,-147.66666666666666,-167.0029449,1.0
2018-07-18 20:01:48.680,11.3116512299,-0.0535,-0.157,-0.2205,-0.681562175,0.10787315,12.13082605,-202000.0,-184000.0,-405000.0,97213.42163,49.83,18.136665983333334,37.21014658666667,-7.804784138666666,163.33333333333334,2.579999844,-3.559449434,32.16333135,20.24352455,-147.33333333333334,-167.0029449,1.0
2018-07-18 20:01:48.720,11.3116512299,-0.047,-0.165,-0.212,-0.6080123,0.18632635,12.20927925,-202000.0,-184000.0,-405000.0,97213.42163,49.83,18.19999886,39.45865631,-7.506728172,164.0,2.679999828,-3.559449434,32.00999832,20.24352455,-147.0,-167.0029449,1.0
2018-07-18 20:01:48.760,11.3116512299,0.0225,-0.1675,-0.2085,-0.622722275,0.2157463,12.390702275,-201500.0,-184000.0,-404500.0,97212.88147,49.83,18.37999916,34.67626572,-8.25146389,166.0,3.730000019,-3.559449434,34.04999924,20.24352455,-144.0,-167.0029449,1.0
2018-07-18 20:01:48.800,11.3116512299,0.092,-0.17,-0.205,-0.63743225,0.24516625,12.5721253,-201000.0,-184000.0,-404000.0,97212.34131,49.83,18.37999916,34.67626572,-8.25146389,166.0,3.730000019,-3.559449434,34.05999756,20.24352455,-144.0,-167.0029449,1.0
2018-07-18 20:01:48.840,11.3116512299,0.1493333333333333,-0.151,-0.219,-0.6701210833333333,0.3530394,12.01314625,-201333.3333333333,-184666.66666666663,-403666.6666666667,97212.66886333334,49.83,18.53999901,21.80728912,-7.332704067,167.0,3.339999914,-3.559449434,33.61000061,20.24352455,-143.0,-167.0029449,1.0
2018-07-18 20:01:48.880,11.3116512299,0.2066666666666666,-0.132,-0.2329999999999999,-0.7028099166666667,0.46091255,11.4541672,-201666.66666666663,-185333.3333333333,-403333.3333333333,97212.99641666666,49.83,18.53999901,21.80728912,-7.332704067,167.0,3.349999905,-3.559449434,33.61000061,20.24352455,-143.0,-167.0029449,1.0
2018-07-18 20:01:48.920,11.3116512299,0.264,-0.113,-0.247,-0.73549875,0.5687857,10.89518815,-202000.0,-186000.0,-403000.0,97213.32397,49.83,18.68000031,30.76124191,-6.436549664,169.0,3.470000029,-3.559449434,33.18999863,20.24352455,-142.0,-167.0029449,1.0
2018-07-18 20:01:48.960,11.3116512299,0.3275,-0.1355,-0.269,-0.701175475,0.48052585,11.3561007,-202500.0,-191000.0,-401000.0,97215.42358,49.83,18.68000031,30.76124191,-6.436549664,169.0,3.4800000195000003,-3.0184328555,33.18999863,20.88280487,-142.0,-163.45942685,1.0
2018-07-18 20:01:49.000,11.3116512299,0.391,-0.158,-0.291,-0.6668522,0.392266,11.81701325,-203000.0,-196000.0,-399000.0,97217.52319,49.83,18.68000031,30.76124191,-6.436549664,169.0,3.49000001,-2.477416277,33.18999863,21.52208519,-142.0,-159.9159088,1.0
2018-07-18 20:01:49.040,11.3116512299,0.364,-0.1565,-0.30025,-0.6742071875,0.3751043625,11.6968817875,-200750.0,-204500.0,-394000.0,97218.261715,49.83,18.80999947,30.28659821,-7.871084213,171.0,2.960000038,-2.477416277,36.29999924,21.52208519,-137.0,-159.9159088,1.0
2018-07-18 20:01:49.080,11.3116512299,0.3369999999999999,-0.155,-0.3095,-0.681562175,0.357942725,11.576750325,-198500.0,-213000.0,-389000.0,97219.00024,49.83,18.80999947,30.28659821,-7.871084213,171.0,2.9700000285000003,-2.477416277,36.29999924,21.52208519,-137.0,-159.9159088,1.0
2018-07-18 20:01:49.120,11.3116512299,0.31,-0.1535,-0.31875,-0.6889171625,0.3407810874999999,11.4566188625,-196250.0,-221500.0,-384000.0,97219.738765,49.83,18.80999947,30.28659821,-7.871084213,171.0,2.980000019,-2.477416277,36.29999924,21.52208519,-137.0,-159.9159088,1.0
2018-07-18 20:01:49.160,11.3116512299,0.283,-0.152,-0.328,-0.69627215,0.32361945,11.3364874,-194000.0,-230000.0,-379000.0,97220.47729,49.83,18.87499905,37.966394425,-7.38207221,172.0,3.4024999737500004,-2.477416277,36.03499985,21.52208519,-136.5,-159.9159088,1.0
2018-07-18 20:01:49.200,11.3116512299,0.17,-0.153,-0.327,-0.7649187,0.1765197,10.6696352,-194000.0,-230000.0,-379000.0,97220.47729,49.83,18.93999863,45.64619064,-6.893060207,173.0,3.8249999285,-2.477416277,35.77000046,21.52208519,-136.0,-159.9159088,1.0
2018-07-18 20:01:49.240,11.3116512299,0.1993333333333333,-0.1563333333333333,-0.3206666666666666,-0.7093476833333333,0.2320907166666666,10.682710733333334,-192000.0,-235000.0,-375333.3333333333,97220.6075,49.83,18.994998935,52.53782272,-7.1949980255,173.5,3.81249994025,-2.477416277,36.53499985,21.52208519,-134.5,-159.9159088,1.0
2018-07-18 20:01:49.280,11.3116512299,0.2286666666666666,-0.1596666666666666,-0.3143333333333333,-0.6537766666666667,0.2876617333333333,10.695786266666666,-190000.0,-240000.0,-371666.6666666667,97220.73771,49.83,19.04999924,59.4294548,-7.496935844,174.0,3.799999952,-2.477416277,37.29999924,21.52208519,-133.0,-159.9159088,1.0
2018-07-18 20:01:49.320,11.3116512299,0.258,-0.163,-0.308,-0.59820565,0.34323275,10.7088618,-188000.0,-245000.0,-368000.0,97220.86792,49.83,19.10999966,60.095024105,-7.010847330000001,175.0,3.839999914,-2.4854761957500004,37.1299991625,22.98280239,-132.5,-158.03111265,1.0
2018-07-18 20:01:49.360,11.3116512299,0.26,-0.1676666666666666,-0.3076666666666666,-0.6112811833333334,0.3170816833333333,10.803659416666669,-186333.3333333333,-249000.0,-365000.0,97220.4834,49.83,19.17000008,60.76059341,-6.524758816,176.0,3.879999876,-2.4935361145000003,36.959999085,24.44351959,-132.0,-156.1463165,1.0
2018-07-18 20:01:49.400,11.3116512299,0.262,-0.1723333333333333,-0.3073333333333333,-0.6243567166666667,0.2909306166666666,10.898457033333331,-184666.66666666663,-253000.0,-362000.0,97220.09888,49.83,19.17000008,60.76059341,-6.524758816,176.0,3.949999809,-2.509655952,36.61999893,27.36495399,-132.0,-152.3767242,1.0
2018-07-18 20:01:49.440,11.3116512299,0.264,-0.177,-0.307,-0.63743225,0.26477955,10.99325465,-183000.0,-257000.0,-359000.0,97219.71436,49.83,19.22499943,66.61877632,-6.055536747,177.0,3.959999919,-2.509655952,36.189998625,27.36495399,-131.5,-152.3767242,1.0
2018-07-18 20:01:49.480,11.3116512299,0.2323333333333333,-0.185,-0.3076666666666666,-0.6276256,0.2255529499999999,10.999792416666669,-179666.66666666666,-266000.0,-353666.6666666667,97219.71436,49.83,19.27999878,72.47695923,-5.586314678,178.0,3.970000029,-2.509655952,35.75999832,27.36495399,-131.0,-152.3767242,1.0
2018-07-18 20:01:49.520,11.3116512299,0.2006666666666666,-0.193,-0.3083333333333333,-0.61781895,0.1863263499999999,11.006330183333334,-176333.33333333334,-275000.0,-348333.3333333333,97219.71436,49.83,19.3399992,76.05290221999999,-6.6478374005,179.0,4.0049999955,-2.509655952,37.444997785,27.36495399,-128.0,-152.3767242,1.0
2018-07-18 20:01:49.560,11.3116512299,0.169,-0.201,-0.309,-0.6080123,0.14709975,11.01286795,-173000.0,-284000.0,-343000.0,97219.71436,49.83,19.39999962,79.62884521,-7.709360123,180.0,4.039999962,-2.509655952,39.12999725,27.36495399,-125.0,-152.3767242,1.0
2018-07-18 20:01:49.600,11.3116512299,0.14,-0.192,-0.314,-0.63743225,0.1176798,10.44408225,-173000.0,-284000.0,-343000.0,97226.58081,49.83,19.39999962,79.62884521,-7.709360123,180.0,4.044999838,-2.509655952,39.12999725,27.36495399,-125.0,-152.3767242,1.0
2018-07-18 20:01:49.640,11.3116512299,0.1625,-0.1995,-0.3105,-0.632528925,0.122583125,10.5323421,-171500.0,-286250.0,-341000.0,97226.58081,49.83,19.46000004,83.151245115,-7.191697836,180.5,4.047499776,-2.509655952,38.729997635,27.36495399,-124.5,-152.3767242,1.0
2018-07-18 20:01:49.680,11.3116512299,0.185,-0.207,-0.307,-0.6276256,0.12748645,10.62060195,-170000.0,-288500.0,-339000.0,97226.58081,49.83,19.52000046,86.67364502,-6.674035549,181.0,4.049999714,-2.509655952,38.32999802,27.36495399,-124.0,-152.3767242,1.0
2018-07-18 20:01:49.720,11.3116512299,0.2075,-0.2145,-0.3035,-0.622722275,0.132389775,10.7088618,-168500.0,-290750.0,-337000.0,97226.58081,49.83,19.52000046,86.67364502,-6.674035549,181.0,4.059999943,-2.509655952,38.32999802,27.36495399,-124.0,-152.3767242,1.0
2018-07-18 20:01:49.760,11.3116512299,0.23,-0.222,-0.3,-0.61781895,0.1372931,10.79712165,-167000.0,-293000.0,-335000.0,97226.58081,49.83,19.64999962,93.29605103,-7.299560547,183.0,4.119999886,-2.620270491,39.36000061,32.06096649,-121.0,-144.1332855,1.0
2018-07-18 20:01:49.800,11.3116512299,0.2105,-0.2225,-0.297,-0.57859235,0.2941995,10.6500219,-163500.0,-298500.0,-331500.0,97226.800535,49.83,19.64999962,93.29605103,-7.299560547,183.0,4.139999866,-2.620270491,39.36000061,32.06096649,-121.0,-144.1332855,1.0
2018-07-18 20:01:49.840,11.3116512299,0.191,-0.223,-0.294,-0.53936575,0.4511059,10.50292215,-160000.0,-304000.0,-328000.0,97227.02026,49.83,19.719999315,87.5287056,-6.783517361,184.0,4.21999979,-2.620270491,38.89999962,32.06096649,-120.5,-144.1332855,1.0
2018-07-18 20:01:49.880,11.3116512299,0.1845,-0.228,-0.3025,-0.6080123,0.4167826249999999,10.458792225,-156500.0,-310000.0,-323000.0,97228.536985,49.83,19.78999901,81.76136017,-6.267474175,185.0,4.299999714,-2.620270491,38.43999863,32.06096649,-120.0,-144.1332855,1.0
2018-07-18 20:01:49.920,11.3116512299,0.178,-0.233,-0.311,-0.67665885,0.38245935,10.4146623,-153000.0,-316000.0,-318000.0,97230.05371,49.83,19.78999901,81.76136017,-6.267474175,185.0,4.299999714,-2.620270491,38.43999863,32.06096649,-120.0,-144.1332855,1.0
2018-07-18 20:01:49.960,11.3116512299,0.1684999999999999,-0.243,-0.3215,-0.59820565,0.367749375,10.419565625,-150500.0,-321000.0,-314000.0,97231.13098,49.83,19.93000031,70.48654175,-7.758093834,186.0,5.230000019,-2.620270491,40.09000015,32.06096649,-115.0,-144.1332855,1.0
2018-07-18 20:01:50.000,11.3116512299,0.159,-0.253,-0.332,-0.51975245,0.3530394,10.42446895,-148000.0,-326000.0,-310000.0,97232.20825,49.83,19.93000031,70.48654175,-7.758093834,186.0,5.230000019,-2.620270491,40.09000015,32.06096649,-115.0,-144.1332855,1.0
2018-07-18 20:01:50.040,11.3116512299,0.1736666666666666,-0.2613333333333333,-0.3326666666666666,-0.4870636166666667,0.3595771666666666,10.496384383333334,-146000.0,-328333.3333333333,-306666.6666666667,97232.66398,49.83,20.005000115,70.51830292,-7.2403178215,187.0,5.039999962,-2.620270491,39.60499954,32.06096649,-114.5,-144.1332855,1.0
2018-07-18 20:01:50.080,11.3116512299,0.1883333333333333,-0.2696666666666666,-0.3333333333333333,-0.4543747833333333,0.3661149333333333,10.568299816666666,-144000.0,-330666.6666666667,-303333.3333333333,97233.11971,49.83,20.07999992,70.55006409,-6.722541809,188.0,4.849999905,-2.620270491,39.11999893,32.06096649,-114.0,-144.1332855,1.0
2018-07-18 20:01:50.120,11.3116512299,0.203,-0.278,-0.334,-0.42168595,0.3726527,10.64021525,-142000.0,-333000.0,-300000.0,97233.57544,49.83,20.07999992,70.55006409,-6.722541809,188.0,4.859999657,-2.620270491,39.12999725,32.06096649,-114.0,-144.1332855,1.0
2018-07-18 20:01:50.160,11.3116512299,0.1863333333333333,-0.2763333333333334,-0.333,-0.4543747833333333,0.392266,10.764432816666668,-140000.0,-336333.3333333333,-297333.3333333333,97233.80127,49.83,20.23999977,72.67093658,-5.726050377,190.0,5.199999809,-2.620270491,38.0,32.06096649,-113.0,-144.1332855,1.0
2018-07-18 20:01:50.200,11.3116512299,0.1696666666666666,-0.2746666666666666,-0.332,-0.4870636166666667,0.4118793,10.888650383333331,-138000.0,-339666.6666666667,-294666.6666666667,97234.0271,49.83,20.23999977,72.67093658,-5.726050377,190.0,5.210000038,-2.620270491,38.0,32.06096649,-113.0,-144.1332855,1.0
2018-07-18 20:01:50.240,11.3116512299,0.153,-0.273,-0.331,-0.51975245,0.4314926,11.01286795,-136000.0,-343000.0,-292000.0,97234.25293,49.83,20.32499981,73.64921569500001,-6.0256438255,190.5,5.0,-2.432691336,38.209999085,34.467010495,-111.5,-138.48213195,1.0
2018-07-18 20:01:50.280,11.3116512299,0.0815,-0.2855,-0.329,-0.446202575,0.44129925,11.292357475,-132000.0,-347000.0,-286500.0,97236.901855,49.83,20.40999985,74.62749481,-6.325237274,191.0,4.789999962,-2.245112181,38.41999817,36.8730545,-110.0,-132.8309784,1.0
2018-07-18 20:01:50.320,11.3116512299,0.01,-0.298,-0.327,-0.3726527,0.4511059,11.571847,-128000.0,-351000.0,-281000.0,97239.55078,49.83,20.40999985,74.62749481,-6.325237274,191.0,4.789999962,-2.245112181,38.41999817,36.8730545,-110.0,-132.8309784,1.0
2018-07-18 20:01:50.360,11.3116512299,-0.0185,-0.2855,-0.3419999999999999,-0.4167826249999999,0.4952358249999999,11.4737805,-125000.0,-355000.0,-279000.0,97239.312745,49.83,20.57999992,63.72127533,-5.348836422,193.0,5.829999924,-2.245112181,37.09000015,36.8730545,-109.0,-132.8309784,1.0
2018-07-18 20:01:50.400,11.3116512299,-0.047,-0.273,-0.357,-0.46091255,0.53936575,11.375714,-122000.0,-359000.0,-277000.0,97239.07471,49.83,20.57999992,63.72127533,-5.348836422,193.0,5.829999924,-2.245112181,37.09000015,36.8730545,-109.0,-132.8309784,1.0
2018-07-18 20:01:50.440,11.3116512299,-0.042,-0.2823333333333333,-0.365,-0.4511059,0.4739880833333333,11.594729183333332,-119666.66666666669,-360000.0,-275666.6666666667,97240.11637666669,49.83,20.67500019,53.63049507,-5.9811787605,193.5,6.039999962,-2.245112181,37.454999920000006,36.8730545,-107.0,-132.8309784,1.0
2018-07-18 20:01:50.480,11.3116512299,-0.037,-0.2916666666666667,-0.373,-0.44129925,0.4086104166666666,11.813744366666668,-117333.33333333331,-361000.0,-274333.3333333333,97241.15804333331,49.83,20.77000046,43.53971481,-6.613521099,194.0,6.25,-2.245112181,37.81999969,36.8730545,-105.0,-132.8309784,1.0
2018-07-18 20:01:50.520,11.3116512299,-0.032,-0.301,-0.381,-0.4314926,0.34323275,12.03275955,-115000.0,-362000.0,-273000.0,97242.19971,49.83,20.77000046,43.53971481,-6.613521099,194.0,6.25,-2.245112181,37.81999969,36.8730545,-105.0,-132.8309784,1.0
2018-07-18 20:01:50.560,11.3116512299,-0.041,-0.3105,-0.382,-0.357942725,0.32361945,12.24850585,-111000.0,-364500.0,-273500.0,97243.786625,49.83,20.94999886,29.19158936,-5.66506052,196.0,6.75,-2.245112181,36.41999817,36.8730545,-104.0,-132.8309784,1.0
2018-07-18 20:01:50.600,11.3116512299,-0.05,-0.32,-0.383,-0.28439285,0.30400615,12.46425215,-107000.0,-367000.0,-274000.0,97245.37354,49.83,20.94999886,29.19158936,-5.66506052,196.0,6.739999771,-2.245112181,36.41999817,36.8730545,-104.0,-132.8309784,1.0
2018-07-18 20:01:50.640,11.3116512299,-0.0466,-0.318,-0.3874,-0.2804701899999999,0.2667408799999999,12.45640683,-103400.0,-367600.0,-274200.0,97245.402836,49.83,21.03999901,24.96328354,-5.2214753625,196.5,6.989999771,-2.223939419,35.604999545,36.586658475,-103.5,-127.1306534,1.0
2018-07-18 20:01:50.680,11.3116512299,-0.0432,-0.316,-0.3918,-0.27654753,0.22947561,12.44856151,-99800.0,-368200.0,-274400.0,97245.432132,49.83,21.12999916,20.73497772,-4.777890205,197.0,7.239999771,-2.202766657,34.79000092,36.30026245,-103.0,-121.4303284,1.0
2018-07-18 20:01:50.720,11.3116512299,-0.0398,-0.314,-0.3962,-0.2726248699999999,0.1922103399999999,12.44071619,-96200.0,-368800.0,-274600.0,97245.461428,49.83,21.2149992,19.23036575,-4.9524514675,198.0,7.4599997995,-2.202766657,34.604999545,36.30026245,-102.0,-121.4303284,1.0
2018-07-18 20:01:50.760,11.3116512299,-0.0364,-0.312,-0.4006,-0.26870221,0.15494507,12.43287087,-92600.0,-369400.0,-274800.0,97245.490724,49.83,21.29999924,17.72575378,-5.12701273,199.0,7.679999828,-2.202766657,34.41999817,36.30026245,-101.0,-121.4303284,1.0
2018-07-18 20:01:50.800,11.3116512299,-0.033,-0.31,-0.405,-0.26477955,0.1176798,12.42502555,-89000.0,-370000.0,-275000.0,97245.52002,49.83,21.29999924,17.72575378,-5.12701273,199.0,7.679999828,-2.202766657,34.41999817,36.30026245,-101.0,-121.4303284,1.0
2018-07-18 20:01:50.840,11.3116512299,-0.012,-0.308,-0.405,-0.34323275,0.1176798,12.3171524,-81000.0,-370000.0,-275000.0,97251.54419,49.83,21.29999924,17.72575378,-5.12701273,199.0,7.679999828,-2.202766657,34.41999817,36.30026245,-101.0,-121.4303284,1.0
2018-07-18 20:01:50.880,11.3116512299,-0.015,-0.2995,-0.401,-0.308909475,0.240262925,12.067082825,-81000.0,-370000.0,-275000.0,97251.54419,49.83,21.384999275,18.64123344,-4.731667519,199.5,7.879999875999999,-2.202766657,33.579998015,36.30026245,-100.5,-121.4303284,1.0
2018-07-18 20:01:50.920,11.3116512299,-0.018,-0.291,-0.397,-0.2745862,0.36284605,11.81701325,-81000.0,-370000.0,-275000.0,97251.54419,49.83,21.46999931,19.5567131,-4.336322308,200.0,8.079999924,-2.202766657,32.73999786,36.30026245,-100.0,-121.4303284,1.0
2018-07-18 20:01:50.960,11.3116512299,-0.0279999999999999,-0.3026666666666666,-0.3936666666666666,-0.3007372666666666,0.3301572166666666,11.947768583333334,-78333.33333333333,-370666.6666666667,-275666.6666666667,97251.98161,49.83,21.63999939,24.78599548,-3.612101078,202.0,8.38999939,-2.202766657,30.96999931,36.30026245,-99.0,-121.4303284,1.0
