time,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.fluid_pressure,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.temperature,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist,field.measured,field.measured.1,field.measured.2,fault_state,field.airspeed
2018-09-11 19:19:57.640,-0.0693333333333333,0.0213333333333333,-0.0003333333333333,0.06864655,0.4641814333333333,9.773961166666666,97676.66015666666,-638666.6666666666,-50666.66666666666,-929333.3333333334,39.57,20.93999863,-185.3628235,3.350697279,302.0,0.059863407,5.680418015,-85.99652863,0.0,0.0
2018-09-11 19:19:57.680,-0.066,0.032,0.001,0.04903325,0.4707192,9.6301303,97674.81079,-643000.0,-48000.0,-935000.0,39.57,20.919999125,-181.63414,3.3618291615,301.5,0.059863407,5.680418015,-85.99652863,0.0,0.0
2018-09-11 19:19:57.720,-0.0635,0.0289999999999999,0.0004999999999999,0.053936575,0.5099458,9.56148375,97674.16687,-646000.0,-48500.0,-930500.0,39.57,20.89999962,-177.9054565,3.372961044,301.0,0.059863407,5.680418015,-85.99652863,0.0,0.0
2018-09-11 19:19:57.760,-0.061,0.026,-3.18e-18,0.0588399,0.5491724,9.4928372,97673.52295,-649000.0,-49000.0,-926000.0,39.57,20.884999275,-177.9054565,3.384092927,300.0,0.059863407,5.680418015,-85.99652863,0.0,0.0
2018-09-11 19:19:57.800,-0.0606666666666666,0.0209999999999999,-0.0043333333333333,-0.00980665,0.5262902166666666,9.646474716666669,97673.52295,-649000.0,-49000.0,-926000.0,39.57,20.86999893,-177.9054565,3.39522481,299.0,0.059863407,5.680418015,-85.99652863,0.0,0.0
2018-09-11 19:19:57.840,-0.0603333333333333,0.016,-0.0086666666666666,-0.0784532,0.5034080333333333,9.800112233333332,97673.52295,-649000.0,-49000.0,-926000.0,39.57,20.86999893,-177.9054565,3.39522481,299.0,0.059863407,5.680418015,-85.99652863,0.0,0.0
2018-09-11 19:19:57.880,-0.06,0.011,-0.013,-0.14709975,0.48052585,9.95374975,97673.52295,-649000.0,-49000.0,-926000.0,39.57,20.859999655000003,-176.2739105,3.4063566925,298.5,-0.1708787439999999,5.1536154750000005,-86.091323855,0.0,0.0
2018-09-11 19:19:57.920,-0.0574999999999999,0.017,-0.012,-0.08825985,0.5246557749999999,9.458513925,97675.302125,-642500.0,-48000.0,-933000.0,39.57,20.85000038,-174.6423645,3.417488575,298.0,-0.401620895,4.626812935,-86.18611908,0.0,0.0
2018-09-11 19:19:57.960,-0.055,0.023,-0.011,-0.02941995,0.5687857,8.9632781,97677.0813,-636000.0,-47000.0,-940000.0,39.57,20.85000038,-174.6423645,3.417488575,298.0,-0.401620895,4.626812935,-86.18611908,0.0,0.0
2018-09-11 19:19:58.000,-0.0163333333333333,0.0183333333333333,-0.0153333333333333,-0.0457643666666666,0.53936575,9.1397978,97676.84733,-637666.6666666666,-45666.66666666666,-939666.6666666666,39.57,20.84000015,-174.6423645,3.428620418,297.3333333333333,-0.401620895,4.626812935,-86.18611908,0.0,0.0
2018-09-11 19:19:58.040,0.0223333333333333,0.0136666666666666,-0.0196666666666666,-0.0621087833333333,0.5099458,9.3163175,97676.61336,-639333.3333333334,-44333.333333333336,-939333.3333333334,39.57,20.82999992,-174.6423645,3.439752261,296.6666666666667,-0.401620895,4.626812935,-86.18611908,0.0,0.0
2018-09-11 19:19:58.080,0.061,0.009,-0.024,-0.0784532,0.48052585,9.4928372,97676.37939,-641000.0,-43000.0,-939000.0,39.57,20.81999969,-174.6423645,3.450884104,296.0,-0.401620895,4.626812935,-86.18611908,0.0,0.0
2018-09-11 19:19:58.120,0.0713333333333333,0.0069999999999999,-0.025,-0.04903325,0.4576436666666666,9.587634816666666,97676.60115333334,-640000.0,-44000.0,-934666.6666666666,39.56666666666667,20.79999924,-167.0063019,3.484279871,294.0,-0.401620895,4.626812935,-86.18611908,0.0,0.0
2018-09-11 19:19:58.160,0.0816666666666666,0.005,-0.026,-0.0196133,0.4347614833333333,9.682432433333334,97676.82291666669,-639000.0,-45000.0,-930333.3333333334,39.56333333333333,20.794999125,-167.0063019,3.5009776355,293.5,-0.4984946775,4.787626505,-86.136930465,0.0,0.0
2018-09-11 19:19:58.200,0.092,0.003,-0.027,0.00980665,0.4118793,9.77723005,97677.04468,-638000.0,-46000.0,-926000.0,39.56,20.78999901,-167.0063019,3.5176754,293.0,-0.59536846,4.948440075000001,-86.08774185,0.0,0.0
2018-09-11 19:19:58.240,0.0819999999999999,0.0035,-0.0245,0.0196133,0.4560092249999999,10.105752825,97675.72937,-638000.0,-49500.0,-934000.0,39.56,20.784998895,-165.92931365,3.5343732835,292.0,-0.6922422425,5.109253645000001,-86.038553235,0.0,0.0
2018-09-11 19:19:58.280,0.072,0.004,-0.022,0.02941995,0.50013915,10.4342756,97674.41406,-638000.0,-53000.0,-942000.0,39.56,20.77999878,-164.8523254,3.551071167,291.0,-0.789116025,5.270067215,-85.98936462,0.0,0.0
2018-09-11 19:19:58.320,0.0494999999999999,-0.0014999999999999,-0.0419999999999999,-0.014709975,0.5638823749999999,10.439178925,97674.41406,-638000.0,-53000.0,-942000.0,39.56,20.77999878,-164.8523254,3.551071167,291.0,-0.789116025,5.270067215,-85.98936462,0.0,0.0
2018-09-11 19:19:58.360,0.027,-0.007,-0.062,-0.0588399,0.6276256,10.44408225,97674.41406,-638000.0,-53000.0,-942000.0,39.56,20.77999878,-164.8523254,3.551071167,291.0,-0.789116025,5.270067215,-85.98936462,0.0,0.0
2018-09-11 19:19:58.400,0.042,-0.009,-0.243,-0.0588399,0.63743225,10.2773692,97673.291015,-628500.0,-57000.0,-936500.0,39.56,20.77999878,-164.8523254,3.584466934,290.0,-0.789116025,5.270067215,-85.98936462,0.0,0.0
2018-09-11 19:19:58.440,0.057,-0.011,-0.424,-0.0588399,0.6472389,10.11065615,97672.16797,-619000.0,-61000.0,-931000.0,39.56,20.77999878,-164.8523254,3.584466934,290.0,-0.789116025,5.270067215,-85.98936462,0.0,0.0
2018-09-11 19:19:58.480,0.1013333333333333,-0.0036666666666666,-0.534,-0.0392266,0.3857282333333333,9.927598683333336,97673.41919,-623333.3333333334,-60666.66666666666,-929000.0,39.56,20.769999505,-161.054512,3.6011646985,289.0,-0.789116025,5.270067215,-85.98936462,0.0,0.0
2018-09-11 19:19:58.520,0.1456666666666666,0.0036666666666666,-0.644,-0.0196133,0.1242175666666666,9.744541216666669,97674.67041,-627666.6666666666,-60333.333333333336,-927000.0,39.56,20.76000023,-157.2566986,3.617862463,288.0,-0.789116025,5.270067215,-85.98936462,0.0,0.0
2018-09-11 19:19:58.560,0.19,0.011,-0.754,0.0,-0.1372931,9.56148375,97675.92163,-632000.0,-60000.0,-925000.0,39.56,20.76000023,-157.2566986,3.617862463,288.0,-0.789116025,5.270067215,-85.98936462,0.0,0.0
2018-09-11 19:19:58.600,0.2376666666666666,0.0276666666666666,-0.8046666666666666,-0.0163444166666666,-0.44129925,9.319586383333334,97674.03768,-631000.0,-60333.333333333336,-925000.0,39.56,20.75,-157.2566986,3.65125823,287.0,-0.789116025,5.270067215,-85.98936462,0.0,0.0
2018-09-11 19:19:58.640,0.2853333333333333,0.0443333333333333,-0.8553333333333334,-0.0326888333333333,-0.7453054000000001,9.077689016666667,97672.15373,-630000.0,-60666.66666666666,-925000.0,39.56,20.75,-157.2566986,3.65125823,287.0,-0.789116025,5.270067215,-85.98936462,0.0,0.0
2018-09-11 19:19:58.680,0.333,0.061,-0.906,-0.04903325,-1.04931155,8.83579165,97670.26978,-629000.0,-61000.0,-925000.0,39.56,20.75,-157.2566986,3.65125823,287.0,-0.789116025,5.270067215,-85.98936462,0.0,0.0
2018-09-11 19:19:58.720,0.37,0.0795,-0.9045,0.034323275,-1.505320775,9.076054575,97670.26978,-625500.0,-65000.0,-931000.0,39.56,20.73999977,-152.7591705,3.673521996,285.0,-0.789116025,5.270067215,-85.98936462,0.0,0.0
2018-09-11 19:19:58.760,0.407,0.098,-0.903,0.1176798,-1.96133,9.3163175,97670.26978,-622000.0,-69000.0,-937000.0,39.56,20.73999977,-152.7591705,3.673521996,285.0,-3.138845921,10.3068943,-72.86476898,1.0,0.0
2018-09-11 19:19:58.800,0.4466666666666666,0.1366666666666666,-0.8446666666666667,0.14709975,-2.2489917333333334,9.182293283333332,97672.13542,-604666.6666666666,-71666.66666666667,-927666.6666666666,39.556666666666665,20.73999977,-152.7591705,3.684653759,283.0,-3.138845921,10.3068943,-72.86476898,1.0,0.0
2018-09-11 19:19:58.840,0.4863333333333333,0.1753333333333333,-0.7863333333333333,0.1765197,-2.5366534666666665,9.048269066666666,97674.00106,-587333.3333333334,-74333.33333333333,-918333.3333333334,39.553333333333335,20.73999977,-152.7591705,3.684653759,283.0,-3.138845921,10.3068943,-72.86476898,1.0,0.0
2018-09-11 19:19:58.880,0.526,0.214,-0.728,0.20593965,-2.8243152,8.91424485,97675.8667,-570000.0,-77000.0,-909000.0,39.55,20.73999977,-152.7591705,3.684653759,283.0,-3.138845921,10.3068943,-72.86476898,1.0,0.0
2018-09-11 19:19:58.920,0.5075000000000001,0.2385,-0.607,0.259876225,-2.97141495,8.840694975,97675.8667,-561500.0,-83000.0,-905000.0,39.55,20.76000023,-149.0081787,3.640126228,282.0,-3.138845921,10.3068943,-72.86476898,1.0,0.0
2018-09-11 19:19:58.960,0.489,0.263,-0.486,0.3138128,-3.1185147,8.7671451,97675.8667,-553000.0,-89000.0,-901000.0,39.55,20.779999735,-149.0081787,3.5900326965,281.0,-3.138845921,10.3068943,-72.86476898,1.0,0.0
2018-09-11 19:19:59.000,0.4523333333333333,0.2636666666666666,-0.4126666666666667,0.3465016333333333,-3.1021702833333333,8.551398800000001,97674.66634333332,-545333.3333333334,-93333.33333333331,-902666.6666666666,39.55,20.79999924,-149.0081787,3.539939165,280.0,-3.138845921,10.3068943,-72.86476898,1.0,0.0
2018-09-11 19:19:59.040,0.4156666666666667,0.2643333333333333,-0.3393333333333334,0.3791904666666666,-3.0858258666666667,8.3356525,97673.46598666666,-537666.6666666666,-97666.66666666669,-904333.3333333334,39.55,20.79999924,-149.0081787,3.539939165,280.0,-3.138845921,10.3068943,-72.86476898,1.0,0.0
2018-09-11 19:19:59.080,0.379,0.265,-0.266,0.4118793,-3.06948145,8.1199062,97672.26563,-530000.0,-102000.0,-906000.0,39.55,20.79999924,-149.0081787,3.539939165,280.0,-3.138845921,10.3068943,-72.86476898,1.0,0.0
2018-09-11 19:19:59.120,0.3309999999999999,0.2385,-0.21,0.357942725,-2.93218835,8.110099550000001,97672.26563,-547500.0,-106000.0,-915500.0,39.55,20.86999893,-125.3631592,3.384092808,279.0,-10.49212933,19.47265434,-62.46866608,1.0,0.0
2018-09-11 19:19:59.160,0.283,0.212,-0.154,0.30400615,-2.79489525,8.1002929,97672.26563,-565000.0,-110000.0,-925000.0,39.55,20.86999893,-125.3631592,3.384092808,279.0,-10.49212933,19.47265434,-62.46866608,1.0,0.0
2018-09-11 19:19:59.200,0.2249999999999999,0.1709999999999999,-0.132,0.2909306166666666,-2.59876225,8.034915233333333,97673.56160666668,-552000.0,-112666.66666666669,-914666.6666666666,39.55,20.929999350000003,-125.3631592,3.2727739810000003,278.0,-10.49212933,19.47265434,-62.46866608,1.0,0.0
2018-09-11 19:19:59.240,0.1669999999999999,0.13,-0.1099999999999999,0.2778550833333333,-2.40262925,7.969537566666666,97674.85758333332,-539000.0,-115333.33333333331,-904333.3333333334,39.55,20.98999977,-125.3631592,3.161455154,277.0,-10.49212933,19.47265434,-62.46866608,1.0,0.0
2018-09-11 19:19:59.280,0.109,0.089,-0.088,0.26477955,-2.20649625,7.9041599,97676.15356,-526000.0,-118000.0,-894000.0,39.55,21.06499958,-85.749435435,3.0167406795,276.0,-10.49212933,19.47265434,-62.46866608,1.0,0.0
2018-09-11 19:19:59.320,0.0245,0.0409999999999999,-0.109,0.269682875,-1.99074995,7.948289825,97676.15356,-549500.0,-120500.0,-908000.0,39.55,21.13999939,-46.13571167,2.872026205,275.0,-10.49212933,19.47265434,-62.46866608,1.0,0.0
2018-09-11 19:19:59.360,-0.06,-0.007,-0.13,0.2745862,-1.77500365,7.99241975,97676.15356,-573000.0,-123000.0,-922000.0,39.55,21.13999939,-46.13571167,2.872026205,275.0,-10.49212933,19.47265434,-62.46866608,1.0,0.0
2018-09-11 19:19:59.400,-0.1555,-0.074,-0.193,0.3530394,-1.81423025,8.526882175,97678.900145,-608000.0,-121000.0,-946500.0,39.545,21.234999655,-46.13571167,2.6994819640000003,274.5,-10.49212933,19.47265434,-62.46866608,1.0,0.0
2018-09-11 19:19:59.440,-0.251,-0.141,-0.256,0.4314926,-1.85345685,9.0613446,97681.64673,-643000.0,-119000.0,-971000.0,39.54,21.32999992,-46.13571167,2.526937723,274.0,-10.49212933,19.47265434,-62.46866608,1.0,0.0
2018-09-11 19:19:59.480,-0.2846666666666667,-0.1653333333333333,-0.2993333333333333,0.4314926,-1.9155656333333333,9.378426283333331,97680.83903,-655333.3333333334,-114333.33333333331,-970333.3333333334,39.54,21.43999958,-39.442157745,2.332129836,273.0,-11.62950945,20.04118633,-61.353158955,1.0,0.0
2018-09-11 19:19:59.520,-0.3183333333333333,-0.1896666666666666,-0.3426666666666667,0.4314926,-1.9776744166666669,9.695507966666668,97680.03133,-667666.6666666666,-109666.66666666669,-969666.6666666666,39.54,21.54999924,-32.74860382,2.137321949,272.0,-12.76688957,20.60971832,-60.23765183,1.0,0.0
2018-09-11 19:19:59.560,-0.352,-0.214,-0.386,0.4314926,-2.0397832,10.01258965,97679.22363,-680000.0,-105000.0,-969000.0,39.54,21.679999355,-32.74860382,1.9146841765,271.0,-12.76688957,20.60971832,-60.23765183,1.0,0.0
2018-09-11 19:19:59.600,-0.363,-0.219,-0.43,0.48052585,-2.02997655,10.350919075,97681.661985,-652000.0,-99000.0,-975500.0,39.54,21.80999947,-32.74860382,1.692046404,270.0,-12.76688957,20.60971832,-60.23765183,1.0,0.0
2018-09-11 19:19:59.640,-0.374,-0.224,-0.474,0.5295591,-2.0201699,10.6892485,97684.10034,-624000.0,-93000.0,-982000.0,39.54,21.80999947,-32.74860382,1.692046404,270.0,-12.76688957,20.60971832,-60.23765183,1.0,0.0
2018-09-11 19:19:59.680,-0.3615,-0.2215,-0.4875,0.593302325,-2.26533615,11.0619012,97687.683105,-643000.0,-76500.0,-1013000.0,39.54,22.06999969,-34.4455719,1.179979801,269.0,-12.76688957,20.60971832,-60.23765183,1.0,0.0
2018-09-11 19:19:59.720,-0.349,-0.219,-0.501,0.65704555,-2.5105024,11.4345539,97691.26587,-662000.0,-60000.0,-1044000.0,39.54,22.06999969,-34.4455719,1.179979801,269.0,-12.76688957,20.60971832,-60.23765183,1.0,0.0
2018-09-11 19:19:59.760,-0.34425,-0.2105,-0.4825,0.7085304625,-2.61837555,11.32668075,97691.5054325,-586250.0,-45000.00000000004,-1068250.0,39.54,22.199999805,-34.4455719,0.907248616,268.0,-12.76688957,20.60971832,-60.23765183,1.0,0.0
2018-09-11 19:19:59.800,-0.3395,-0.202,-0.4639999999999999,0.760015375,-2.7262487,11.2188076,97691.744995,-510500.0,-30000.00000000007,-1092500.0,39.54,22.32999992,-34.4455719,0.634517431,267.0,-12.76688957,20.60971832,-60.23765183,1.0,0.0
2018-09-11 19:19:59.840,-0.33475,-0.1935,-0.4455,0.8115002875,-2.83412185,11.11093445,97691.9845575,-434750.0,-15000.000000000102,-1116750.0,39.54,22.46500015,-39.073467255,0.333956543,266.0,-11.878154275,16.36654806,-55.436223985,1.0,0.0
2018-09-11 19:19:59.880,-0.33,-0.185,-0.427,0.8629852,-2.941995,11.0030613,97692.22412,-359000.0,-1.4e-10,-1141000.0,39.54,22.60000038,-43.70136261,0.033395655,265.0,-10.98941898,12.1233778,-50.63479614,1.0,0.0
2018-09-11 19:19:59.920,-0.3355,-0.179,-0.407,0.8825985000000001,-3.08909475,11.1991943,97692.22412,-359000.0,-1.4e-10,-1141000.0,39.54,22.60000038,-43.70136261,0.033395655,265.0,-10.98941898,12.1233778,-50.63479614,1.0,0.0
2018-09-11 19:19:59.960,-0.341,-0.173,-0.387,0.9022118,-3.2361945,11.3953273,97692.22412,-359000.0,-1.4e-10,-1141000.0,39.54,22.72500038,-43.70136261,-0.2894290055,264.5,-10.98941898,12.1233778,-50.63479614,1.0,0.0
2018-09-11 19:20:00.000,-0.3516666666666667,-0.1696666666666666,-0.3513333333333333,0.8858673833333334,-3.298303283333333,11.4149406,97694.04907,-383333.3333333333,4333.33333333324,-1142666.6666666667,39.53666666666667,22.85000038,-43.70136261,-0.612253666,264.0,-10.98941898,12.1233778,-50.63479614,1.0,0.0
2018-09-11 19:20:00.040,-0.3623333333333333,-0.1663333333333333,-0.3156666666666667,0.8695229666666666,-3.3604120666666666,11.4345539,97695.87402,-407666.6666666667,8666.66666666662,-1144333.3333333333,39.53333333333333,22.85000038,-43.70136261,-0.612253666,264.0,-10.98941898,12.1233778,-50.63479614,1.0,0.0
2018-09-11 19:20:00.080,-0.373,-0.163,-0.28,0.85317855,-3.42252085,11.4541672,97697.69897,-432000.0,13000.0,-1146000.0,39.53,22.97500038,-50.02975463999999,-0.9629080295,263.0,-10.98941898,12.1233778,-50.63479614,1.0,0.0
2018-09-11 19:20:00.120,-0.3895,-0.155,-0.239,0.8433719,-3.40290755,11.184484325,97697.69897,-603000.0,26000.0,-1137500.0,39.53,23.10000038,-56.35814667,-1.313562393,262.0,-10.98941898,12.1233778,-50.63479614,1.0,0.0
2018-09-11 19:20:00.160,-0.406,-0.147,-0.198,0.83356525,-3.38329425,10.91480145,97697.69897,-774000.0,39000.0,-1129000.0,39.53,23.10000038,-56.35814667,-1.313562393,262.0,-10.98941898,12.1233778,-50.63479614,1.0,0.0
2018-09-11 19:20:00.200,-0.418,-0.1456666666666666,-0.1823333333333333,0.8172208333333334,-3.3146477,10.780777233333334,97698.73860333332,-777333.3333333334,45333.333333333336,-1133333.3333333333,39.53,23.34000015,-56.35814667,-2.059398651,260.0,-10.98941898,12.1233778,-50.63479614,1.0,0.0
2018-09-11 19:20:00.240,-0.43,-0.1443333333333333,-0.1666666666666666,0.8008764166666666,-3.24600115,10.646753016666668,97699.77823666668,-780666.6666666666,51666.66666666666,-1137666.6666666667,39.53,23.413333256666668,-57.24658966333333,-2.31914258,259.6666666666667,-9.993646937333333,8.796473026333333,-48.17442703,1.0,0.0
2018-09-11 19:20:00.280,-0.442,-0.143,-0.151,0.784532,-3.1773546,10.5127288,97700.81787,-784000.0,58000.0,-1142000.0,39.53,23.48666636333333,-58.13503265666667,-2.578886509,259.3333333333333,-8.997874894666667,5.469568252666666,-45.71405792,1.0,0.0
2018-09-11 19:20:00.320,-0.4305,-0.149,-0.141,0.8825985000000001,-3.28522775,10.527438775,97701.153565,-655000.0,68500.0,-1172000.0,39.53,23.55999947,-59.02347565,-2.838630438,259.0,-8.002102852,2.142663479,-43.25368881,1.0,0.0
2018-09-11 19:20:00.360,-0.419,-0.155,-0.131,0.980665,-3.3931009,10.54214875,97701.48926,-526000.0,79000.0,-1202000.0,39.53,23.55999947,-59.02347565,-2.838630438,259.0,-8.002102852,2.142663479,-43.25368881,1.0,0.0
2018-09-11 19:20:00.400,-0.422,-0.153,-0.122,0.9610517,-3.250904475,10.615698625,97707.77893,-656000.0,111500.0,-1252000.0,39.525000000000006,23.66499901,-59.02347565,-3.244944334,258.0,-8.002102852,2.142663479,-43.25368881,1.0,0.0
2018-09-11 19:20:00.440,-0.425,-0.151,-0.113,0.9414384,-3.10870805,10.6892485,97714.0686,-786000.0,144000.0,-1302000.0,39.52,23.76999855,-59.02347565,-3.65125823,257.0,-8.002102852,2.142663479,-43.25368881,1.0,0.0
2018-09-11 19:20:00.480,-0.4327499999999999,-0.1595,-0.11375,1.0002783,-3.1307730125,10.615698625,97716.5100075,-837500.0,151750.0,-1307750.0,39.5225,23.83666547,-64.02886708666666,-3.929555257,256.3333333333333,-8.002102852,2.142663479,-43.25368881,1.0,0.0
2018-09-11 19:20:00.520,-0.4405,-0.1679999999999999,-0.1145,1.0591182,-3.152837975,10.54214875,97718.951415,-889000.0,159500.0,-1313500.0,39.525000000000006,23.90333239,-69.03425852333334,-4.207852284,255.66666666666663,-8.002102852,2.142663479,-43.25368881,1.0,0.0
2018-09-11 19:20:00.560,-0.44825,-0.1765,-0.11525,1.1179581,-3.1749029375,10.468598875,97721.3928225,-940500.0,167250.0,-1319250.0,39.5275,23.96999931,-74.03964996,-4.486149311,255.0,-8.002102852,2.142663479,-43.25368881,1.0,0.0
2018-09-11 19:20:00.600,-0.456,-0.185,-0.116,1.176798,-3.1969679,10.395049,97723.83423,-992000.0,175000.0,-1325000.0,39.53,24.14999962,-74.03964996,-5.343304634,253.0,-8.002102852,2.142663479,-43.25368881,1.0,0.0
2018-09-11 19:20:00.640,-0.475,-0.196,-0.109,1.2552512,-3.26561445,10.7284751,97723.83423,-992000.0,175000.0,-1325000.0,39.53,24.14999962,-74.03964996,-5.343304634,253.0,-8.002102852,2.142663479,-43.25368881,1.0,0.0
2018-09-11 19:20:00.680,-0.4663333333333333,-0.2023333333333333,-0.111,1.2519823166666666,-3.232925616666667,10.71866845,97720.15788,-1169333.3333333333,188666.66666666663,-1258666.6666666667,39.52666666666667,24.23999977,-76.57060623000001,-5.783014059,252.5,-6.8039557340000005,-0.6939517257500003,-42.683613775,1.0,0.0
2018-09-11 19:20:00.720,-0.4576666666666666,-0.2086666666666666,-0.113,1.2487134333333334,-3.200236783333333,10.7088618,97716.48153,-1346666.6666666667,202333.3333333333,-1192333.3333333333,39.52333333333333,24.32999992,-79.1015625,-6.222723484,252.0,-5.605808616,-3.5305669305,-42.11353874,1.0,0.0
2018-09-11 19:20:00.760,-0.449,-0.215,-0.115,1.24544455,-3.16754795,10.69905515,97712.80518,-1524000.0,216000.0,-1126000.0,39.52,24.5,-79.1015625,-7.124405861,250.0,-3.20951438,-9.20379734,-40.97338867,1.0,0.0
2018-09-11 19:20:00.800,-0.458,-0.2065,-0.119,1.24544455,-3.280324425,10.6696352,97718.530275,-558500.0,211500.0,-1228000.0,39.52,24.5,-79.1015625,-7.124405861,250.0,-3.20951438,-9.20379734,-40.97338867,1.0,0.0
2018-09-11 19:20:00.840,-0.467,-0.198,-0.123,1.24544455,-3.3931009,10.64021525,97724.25537,407000.0,207000.0,-1330000.0,39.52,24.5,-79.1015625,-7.124405861,250.0,-3.20951438,-9.20379734,-40.97338867,1.0,0.0
2018-09-11 19:20:00.880,-0.4496666666666666,-0.201,-0.1213333333333333,1.3337044,-3.455209683333333,10.656559666666666,97724.25537,-179000.0,230333.3333333333,-1220000.0,39.52,24.65999985,-90.73982239,-8.026088715,248.0,-3.20951438,-9.20379734,-40.97338867,1.0,0.0
2018-09-11 19:20:00.920,-0.4323333333333333,-0.204,-0.1196666666666666,1.42196425,-3.5173184666666666,10.672904083333334,97724.25537,-765000.0,253666.66666666663,-1110000.0,39.52,24.65999985,-90.73982239,-8.026088715,248.0,-3.20951438,-9.20379734,-40.97338867,1.0,0.0
2018-09-11 19:20:00.960,-0.415,-0.207,-0.118,1.5102241,-3.57942725,10.6892485,97724.25537,-1351000.0,277000.0,-1000000.0,39.52,24.78999901,-90.73982239,-8.927771568,246.0,-3.20951438,-9.20379734,-40.97338867,1.0,0.0
2018-09-11 19:20:01.000,-0.3989999999999999,-0.2016666666666666,-0.1016666666666666,1.5232996333333333,-3.595771666666667,10.584644233333334,97723.40291333334,-1462333.3333333333,297333.3333333333,-1342666.6666666667,39.516666666666666,24.78999901,-90.73982239,-8.927771568,246.0,-3.20951438,-9.20379734,-40.97338867,1.0,0.0
2018-09-11 19:20:01.040,-0.383,-0.1963333333333333,-0.0853333333333333,1.5363751666666667,-3.612116083333333,10.480039966666666,97722.55045666666,-1573666.6666666667,317666.6666666667,-1685333.3333333335,39.513333333333335,24.78999901,-90.73982239,-8.927771568,246.0,-3.20951438,-9.20379734,-40.97338867,1.0,0.0
2018-09-11 19:20:01.080,-0.367,-0.191,-0.069,1.5494507,-3.6284605,10.3754357,97721.698,-1685000.0,338000.0,-2028000.0,39.51,24.8333327,-91.82459513666667,-9.235753695,245.66666666666663,-3.20951438,-9.20379734,-40.97338867,1.0,0.0
2018-09-11 19:20:01.120,-0.3269999999999999,-0.1915,-0.0565,1.6867438,-3.829496825,10.6304086,97725.003055,-2205000.0,356000.0,-1775500.0,39.515,24.87666639,-92.90936788333332,-9.543735822,245.33333333333331,-3.20951438,-9.20379734,-40.97338867,1.0,0.0
2018-09-11 19:20:01.160,-0.287,-0.192,-0.044,1.8240369,-4.03053315,10.8853815,97728.30811,-2725000.0,374000.0,-1523000.0,39.52,24.92000008,-93.99414063,-9.851717949,245.0,-3.20951438,-9.20379734,-40.97338867,1.0,0.0
2018-09-11 19:20:01.200,-0.276,-0.18,-0.031,1.8044236,-4.0109198500000005,11.027577925,97728.30811,-2725000.0,374000.0,-1523000.0,39.52,25.01999855,-93.99414063,-10.7534008,243.0,2.365945578,-19.23407936,-40.23606873,1.0,0.0
2018-09-11 19:20:01.240,-0.265,-0.168,-0.018,1.7848103,-3.99130655,11.16977435,97728.30811,-2725000.0,374000.0,-1523000.0,39.52,25.064998625,-103.398036965,-11.20980787,242.0,2.365945578,-19.23407936,-40.23606873,1.0,0.0
2018-09-11 19:20:01.280,-0.233,-0.158,-0.0006666666666666,1.765197,-3.92266,10.986716883333331,97728.22266,-2730666.6666666665,381666.6666666667,-1819333.3333333333,39.516666666666666,25.1099987,-112.8019333,-11.66621494,241.0,2.365945578,-19.23407936,-40.23606873,1.0,0.0
2018-09-11 19:20:01.320,-0.201,-0.148,0.0166666666666666,1.7455837,-3.85401345,10.803659416666669,97728.13721,-2736333.333333333,389333.3333333333,-2115666.6666666665,39.513333333333335,25.1099987,-112.8019333,-11.66621494,241.0,2.365945578,-19.23407936,-40.23606873,1.0,0.0
2018-09-11 19:20:01.360,-0.169,-0.138,0.034,1.7259704,-3.7853669,10.62060195,97728.05176,-2742000.0,397000.0,-2412000.0,39.51,25.144999505,-112.8019333,-12.11149025,240.0,2.365945578,-19.23407936,-40.23606873,1.0,0.0
2018-09-11 19:20:01.400,-0.1995,-0.1355,0.049,1.701453775,-3.760850275,10.669635199999998,97726.171875,-2738500.0,401000.0,-2205500.0,39.51,25.1624999075,-112.8019333,-12.334127905,239.5,2.365945578,-19.23407936,-40.23606873,1.0,0.0
2018-09-11 19:20:01.440,-0.23,-0.133,0.064,1.67693715,-3.73633365,10.71866845,97724.29199,-2735000.0,405000.0,-1999000.0,39.51,25.18000031,-112.8019333,-12.55676556,239.0,2.365945578,-19.23407936,-40.23606873,1.0,0.0
2018-09-11 19:20:01.480,-0.2296666666666666,-0.1453333333333333,0.0623333333333333,1.7586592333333333,-3.6873004,10.790583883333332,97725.17293,-2736000.0,409666.6666666667,-2047333.3333333333,39.51,25.204999925000003,-120.98960495,-13.013173105,238.0,2.365945578,-19.23407936,-40.23606873,1.0,0.0
2018-09-11 19:20:01.520,-0.2293333333333333,-0.1576666666666666,0.0606666666666666,1.8403813166666667,-3.63826715,10.862499316666666,97726.05387,-2737000.0,414333.3333333333,-2095666.6666666667,39.51,25.22999954,-129.1772766,-13.46958065,237.0,2.365945578,-19.23407936,-40.23606873,1.0,0.0
2018-09-11 19:20:01.560,-0.229,-0.17,0.059,1.9221034,-3.5892339,10.93441475,97726.93481,-2738000.0,419000.0,-2144000.0,39.51,25.22999954,-129.1772766,-13.46958065,237.0,5.148226261,-23.77119255,-42.26494598,1.0,0.0
